20260401 052500;4720.725000;4723.615000;4720.445000;4723.535000;0
20260401 052600;4723.515000;4723.515000;4720.135000;4720.455000;0
20260401 052700;4720.425000;4722.255000;4719.515000;4721.465000;0
20260401 052800;4721.465000;4722.155000;4718.195000;4718.225000;0
20260401 052900;4718.791000;4719.265000;4718.018000;4719.265000;0
20260401 053000;4719.235000;4721.885000;4718.105000;4721.785000;0
20260401 053100;4721.865000;4721.905000;4717.115000;4718.855000;0
20260401 053200;4718.885000;4719.725000;4716.595000;4716.935000;0
20260401 053300;4717.065000;4719.355000;4716.125000;4718.375000;0
20260401 053400;4718.895000;4719.305000;4712.775000;4713.735000;0
20260401 053500;4713.755000;4717.295000;4713.615000;4716.105000;0
20260401 053600;4716.145000;4720.275000;4716.025000;4720.115000;0
20260401 053700;4720.085000;4722.525000;4719.425000;4721.865000;0
20260401 053800;4721.755000;4722.085000;4720.158000;4721.575000;0
20260401 053900;4721.545000;4721.545000;4717.798000;4718.238000;0
20260401 054000;4718.218000;4719.975000;4717.838000;4719.265000;0
20260401 054100;4719.035000;4719.495000;4718.038000;4718.465000;0
20260401 054200;4718.445000;4722.365000;4718.415000;4720.765000;0
20260401 054300;4720.745000;4720.955000;4718.805000;4719.135000;0
20260401 054400;4719.085000;4720.015000;4717.745000;4718.985000;0
20260401 054500;4718.925000;4721.855000;4718.925000;4721.315000;0
20260401 054600;4721.285000;4722.945000;4720.725000;4721.415000;0
20260401 054700;4721.385000;4724.945000;4720.745000;4724.685000;0
20260401 054800;4724.715000;4726.575000;4724.715000;4726.385000;0
20260401 054900;4726.405000;4727.115000;4725.445000;4726.415000;0
20260401 055000;4726.475000;4727.515000;4725.835000;4727.225000;0
20260401 055100;4727.245000;4727.395000;4725.225000;4726.645000;0
20260401 055200;4726.698000;4727.095000;4725.515000;4726.375000;0
20260401 055300;4726.445000;4726.445000;4724.845000;4725.225000;0
20260401 055400;4725.335000;4725.845000;4721.925000;4722.905000;0
20260401 055500;4722.935000;4723.755000;4719.335000;4719.355000;0
20260401 055600;4719.485000;4721.355000;4718.975000;4720.715000;0
20260401 055700;4720.765000;4724.935000;4720.765000;4723.045000;0
20260401 055800;4723.075000;4723.925000;4721.605000;4722.195000;0
20260401 055900;4722.225000;4723.395000;4721.815000;4722.935000;0
